"scientific_name","timePeriod","n_grids"
"Amandava amandava","2022",254
"Amandava amandava","pre2000",39
"Amaurornis phoenicurus","2000-2006",157
"Amaurornis phoenicurus","2007-2010",200
"Amaurornis phoenicurus","2011-2012",202
"Amaurornis phoenicurus","2013",187
"Amaurornis phoenicurus","2014",314
"Amaurornis phoenicurus","2015",426
"Amaurornis phoenicurus","2016",512
"Amaurornis phoenicurus","2017",608
"Amaurornis phoenicurus","2018",635
"Amaurornis phoenicurus","2019",733
"Amaurornis phoenicurus","2020",781
"Amaurornis phoenicurus","2021",913
"Amaurornis phoenicurus","2022",881
"Amaurornis phoenicurus","pre2000",154
"Ammomanes deserti","2000-2006",3
"Ammomanes deserti","2007-2010",4
"Ammomanes deserti","2011-2012",3
"Ammomanes deserti","2013",7
"Ammomanes deserti","2014",5
"Ammomanes deserti","2015",7
"Ammomanes deserti","2016",5
"Ammomanes deserti","2017",5
"Ammomanes deserti","2018",6
"Ammomanes deserti","2019",7
"Ammomanes deserti","2020",9
"Ammomanes deserti","2021",7
"Ammomanes deserti","2022",6
"Ammomanes deserti","pre2000",4
"Ammomanes phoenicura","2000-2006",37
"Ammomanes phoenicura","2007-2010",72
"Ammomanes phoenicura","2011-2012",62
"Ammomanes phoenicura","2013",71
"Ammomanes phoenicura","2014",110
"Ammomanes phoenicura","2015",150
"Ammomanes phoenicura","2016",183
"Ammomanes phoenicura","2017",210
"Ammomanes phoenicura","2018",212
"Ammomanes phoenicura","2019",268
"Ammomanes phoenicura","2020",301
"Ammomanes phoenicura","2021",328
"Ammomanes phoenicura","2022",247
"Ammomanes phoenicura","pre2000",48
"Ampeliceps coronatus","2007-2010",1
"Ampeliceps coronatus","2011-2012",2
"Ampeliceps coronatus","2013",1
"Ampeliceps coronatus","2014",1
"Ampeliceps coronatus","2015",1
"Ampeliceps coronatus","2016",3
"Ampeliceps coronatus","2017",5
"Ampeliceps coronatus","2018",2
"Ampeliceps coronatus","2019",4
"Ampeliceps coronatus","2020",1
"Ampeliceps coronatus","2021",4
"Ampeliceps coronatus","2022",2
"Ampeliceps coronatus","pre2000",1
"Anas acuta","2000-2006",125
"Anas acuta","2007-2010",134
"Anas acuta","2011-2012",133
"Anas acuta","2013",125
"Anas acuta","2014",170
"Anas acuta","2015",242
"Anas acuta","2016",331
"Anas acuta","2017",344
"Anas acuta","2018",333
"Anas acuta","2019",353
"Anas acuta","2020",392
"Anas acuta","2021",445
"Anas acuta","2022",358
"Anas acuta","pre2000",137
"Anas albogularis","2000-2006",1
"Anas albogularis","2007-2010",2
"Anas albogularis","2011-2012",3
"Anas albogularis","2013",2
"Anas albogularis","2014",2
"Anas albogularis","2015",1
"Anas albogularis","2016",3
"Anas albogularis","2017",3
"Anas albogularis","2018",8
"Anas albogularis","2019",8
"Anas albogularis","2020",5
"Anas albogularis","2021",4
"Anas albogularis","2022",5
"Anas crecca","2000-2006",95
"Anas crecca","2007-2010",117
"Anas crecca","2011-2012",113
"Anas crecca","2013",92
"Anas crecca","2014",136
"Anas crecca","2015",193
"Anas crecca","2016",266
"Anas crecca","2017",291
"Anas crecca","2018",288
"Anas crecca","2019",318
"Anas crecca","2020",337
"Anas crecca","2021",382
"Anas crecca","2022",292
"Anas crecca","pre2000",102
"Anas platyrhynchos","2000-2006",43
"Anas platyrhynchos","2007-2010",34
"Anas platyrhynchos","2011-2012",33
"Anas platyrhynchos","2013",32
"Anas platyrhynchos","2014",44
"Anas platyrhynchos","2015",52
"Anas platyrhynchos","2016",74
"Anas platyrhynchos","2017",84
"Anas platyrhynchos","2018",92
"Anas platyrhynchos","2019",98
"Anas platyrhynchos","2020",102
"Anas platyrhynchos","2021",115
"Anas platyrhynchos","2022",86
"Anas platyrhynchos","pre2000",34
"Anas poecilorhyncha","2000-2006",117
"Anas poecilorhyncha","2007-2010",178
"Anas poecilorhyncha","2011-2012",187
"Anas poecilorhyncha","2013",170
"Anas poecilorhyncha","2014",266
"Anas poecilorhyncha","2015",361
"Anas poecilorhyncha","2016",444
"Anas poecilorhyncha","2017",493
"Anas poecilorhyncha","2018",504
"Anas poecilorhyncha","2019",595
"Anas poecilorhyncha","2020",620
"Anas poecilorhyncha","2021",697
"Anas poecilorhyncha","2022",633
"Anas poecilorhyncha","pre2000",116
"Anas zonorhyncha","2000-2006",1
"Anas zonorhyncha","2007-2010",5
"Anas zonorhyncha","2011-2012",4
"Anas zonorhyncha","2013",1
"Anas zonorhyncha","2014",3
"Anas zonorhyncha","2015",3
"Anas zonorhyncha","2016",4
"Anas zonorhyncha","2017",6
"Anas zonorhyncha","2018",6
"Anas zonorhyncha","2019",7
"Anas zonorhyncha","2020",7
"Anas zonorhyncha","2021",8
"Anas zonorhyncha","2022",9
"Anas zonorhyncha","pre2000",1
"Anastomus oscitans","2000-2006",131
"Anastomus oscitans","2007-2010",165
"Anastomus oscitans","2011-2012",164
"Anastomus oscitans","2013",171
"Anastomus oscitans","2014",285
"Anastomus oscitans","2015",389
"Anastomus oscitans","2016",481
"Anastomus oscitans","2017",555
"Anastomus oscitans","2018",563
"Anastomus oscitans","2019",613
"Anastomus oscitans","2020",663
"Anastomus oscitans","2021",748
"Anastomus oscitans","2022",670
"Anastomus oscitans","pre2000",108
"Anhinga melanogaster","2000-2006",112
"Anhinga melanogaster","2007-2010",154
"Anhinga melanogaster","2011-2012",133
"Anhinga melanogaster","2013",126
"Anhinga melanogaster","2014",211
"Anhinga melanogaster","2015",282
"Anhinga melanogaster","2016",338
"Anhinga melanogaster","2017",359
"Anhinga melanogaster","2018",371
"Anhinga melanogaster","2019",423
"Anhinga melanogaster","2020",463
"Anhinga melanogaster","2021",530
"Anhinga melanogaster","2022",469
"Anhinga melanogaster","pre2000",89
"Anorrhinus austeni","2000-2006",2
"Anorrhinus austeni","2007-2010",2
"Anorrhinus austeni","2011-2012",4
"Anorrhinus austeni","2013",1
"Anorrhinus austeni","2014",2
"Anorrhinus austeni","2015",2
"Anorrhinus austeni","2016",2
"Anorrhinus austeni","2017",2
"Anorrhinus austeni","2018",4
"Anorrhinus austeni","2019",5
"Anorrhinus austeni","2020",3
"Anorrhinus austeni","2021",3
"Anorrhinus austeni","2022",2
"Anorrhinus austeni","pre2000",1
"Anous minutus","pre2000",1
"Anous stolidus","2007-2010",2
"Anous stolidus","2015",2
"Anous stolidus","2016",1
"Anous stolidus","2018",1
"Anous stolidus","2019",1
"Anous stolidus","2020",1
"Anous stolidus","2021",2
"Anous stolidus","2022",1
"Anous stolidus","pre2000",1
"Anous tenuirostris","2018",2
"Anous tenuirostris","2019",1
"Anous tenuirostris","2020",1
"Anous tenuirostris","2021",1
"Anous tenuirostris","pre2000",1
"Anser albifrons","2000-2006",1
"Anser albifrons","2007-2010",3
"Anser albifrons","2013",3
"Anser albifrons","2014",7
"Anser albifrons","2015",2
"Anser albifrons","2016",5
"Anser albifrons","2017",7
"Anser albifrons","2018",5
"Anser albifrons","2019",6
"Anser albifrons","2020",15
"Anser albifrons","2021",16
"Anser albifrons","2022",9
"Anser albifrons","pre2000",2
"Anser anser","2000-2006",28
"Anser anser","2007-2010",44
"Anser anser","2011-2012",48
"Anser anser","2013",35
"Anser anser","2014",52
"Anser anser","2015",65
"Anser anser","2016",80
"Anser anser","2017",79
"Anser anser","2018",98
"Anser anser","2019",116
"Anser anser","2020",134
"Anser anser","2021",157
"Anser anser","2022",115
"Anser anser","pre2000",26
"Anser erythropus","2007-2010",3
"Anser erythropus","2013",2
"Anser erythropus","2014",2
"Anser erythropus","2015",1
"Anser erythropus","2016",1
"Anser erythropus","2018",1
"Anser erythropus","2019",2
"Anser erythropus","2020",4
"Anser erythropus","2021",4
"Anser erythropus","2022",1
"Anser fabalis","2000-2006",1
"Anser fabalis","2021",1
"Anser fabalis","2022",1
"Anser indicus","2000-2006",52
"Anser indicus","2007-2010",73
"Anser indicus","2011-2012",85
"Anser indicus","2013",73
"Anser indicus","2014",101
"Anser indicus","2015",117
"Anser indicus","2016",165
"Anser indicus","2017",171
"Anser indicus","2018",181
"Anser indicus","2019",214
"Anser indicus","2020",221
"Anser indicus","2021",252
"Anser indicus","2022",195
"Anser indicus","pre2000",57
"Anthipes monileger","2000-2006",3
"Anthipes monileger","2007-2010",5
"Anthipes monileger","2011-2012",6
"Anthipes monileger","2013",1
"Anthipes monileger","2014",6
"Anthipes monileger","2015",5
"Anthipes monileger","2016",6
"Anthipes monileger","2017",7
"Anthipes monileger","2018",7
"Anthipes monileger","2019",11
"Anthipes monileger","2020",5
"Anthipes monileger","2021",8
"Anthipes monileger","2022",14
"Anthipes monileger","pre2000",3
"Anthracoceros albirostris","2000-2006",19
"Anthracoceros albirostris","2007-2010",22
"Anthracoceros albirostris","2011-2012",30
"Anthracoceros albirostris","2013",24
"Anthracoceros albirostris","2014",22
"Anthracoceros albirostris","2015",32
"Anthracoceros albirostris","2016",53
"Anthracoceros albirostris","2017",50
"Anthracoceros albirostris","2018",55
"Anthracoceros albirostris","2019",55
"Anthracoceros albirostris","2020",56
"Anthracoceros albirostris","2021",69
"Anthracoceros albirostris","2022",62
"Anthracoceros albirostris","pre2000",17
"Anthracoceros coronatus","2000-2006",21
"Anthracoceros coronatus","2007-2010",35
"Anthracoceros coronatus","2011-2012",35
"Anthracoceros coronatus","2013",24
"Anthracoceros coronatus","2014",38
"Anthracoceros coronatus","2015",53
"Anthracoceros coronatus","2016",55
"Anthracoceros coronatus","2017",53
"Anthracoceros coronatus","2018",61
"Anthracoceros coronatus","2019",61
"Anthracoceros coronatus","2020",81
"Anthracoceros coronatus","2021",82
"Anthracoceros coronatus","2022",74
"Anthracoceros coronatus","pre2000",12
"Anthus campestris","2000-2006",42
"Anthus campestris","2007-2010",68
"Anthus campestris","2011-2012",58
"Anthus campestris","2013",46
"Anthus campestris","2014",72
"Anthus campestris","2015",95
"Anthus campestris","2016",150
"Anthus campestris","2017",158
"Anthus campestris","2018",161
"Anthus campestris","2019",159
"Anthus campestris","2020",211
"Anthus campestris","2021",193
"Anthus campestris","2022",125
"Anthus campestris","pre2000",39
"Anthus cervinus","2000-2006",2
"Anthus cervinus","2007-2010",4
"Anthus cervinus","2014",2
"Anthus cervinus","2015",1
"Anthus cervinus","2016",3
"Anthus cervinus","2017",4
"Anthus cervinus","2018",5
"Anthus cervinus","2019",8
"Anthus cervinus","2020",12
"Anthus cervinus","2021",17
"Anthus cervinus","2022",5
"Anthus godlewskii","2000-2006",21
"Anthus godlewskii","2007-2010",20
"Anthus godlewskii","2011-2012",22
"Anthus godlewskii","2013",20
"Anthus godlewskii","2014",18
"Anthus godlewskii","2015",35
"Anthus godlewskii","2016",59
"Anthus godlewskii","2017",56
"Anthus godlewskii","2018",78
"Anthus godlewskii","2019",91
"Anthus godlewskii","2020",120
"Anthus godlewskii","2021",128
"Anthus godlewskii","2022",90
"Anthus godlewskii","pre2000",4
"Anthus hodgsoni","2000-2006",62
"Anthus hodgsoni","2007-2010",64
"Anthus hodgsoni","2011-2012",66
"Anthus hodgsoni","2013",53
"Anthus hodgsoni","2014",80
"Anthus hodgsoni","2015",109
"Anthus hodgsoni","2016",133
"Anthus hodgsoni","2017",151
"Anthus hodgsoni","2018",183
"Anthus hodgsoni","2019",193
"Anthus hodgsoni","2020",180
"Anthus hodgsoni","2021",230
"Anthus hodgsoni","2022",180
"Anthus hodgsoni","pre2000",51
"Anthus nilghiriensis","2000-2006",5
"Anthus nilghiriensis","2007-2010",3
"Anthus nilghiriensis","2011-2012",6
"Anthus nilghiriensis","2013",7
"Anthus nilghiriensis","2014",5
"Anthus nilghiriensis","2015",6
"Anthus nilghiriensis","2016",6
"Anthus nilghiriensis","2017",9
"Anthus nilghiriensis","2018",6
"Anthus nilghiriensis","2019",6
"Anthus nilghiriensis","2020",6
"Anthus nilghiriensis","2021",7
"Anthus nilghiriensis","2022",7
"Anthus nilghiriensis","pre2000",4
"Anthus pratensis","2021",1
"Anthus richardi","2000-2006",18
"Anthus richardi","2007-2010",18
"Anthus richardi","2011-2012",23
"Anthus richardi","2013",19
"Anthus richardi","2014",31
"Anthus richardi","2015",40
"Anthus richardi","2016",56
"Anthus richardi","2017",54
"Anthus richardi","2018",55
"Anthus richardi","2019",50
"Anthus richardi","2020",67
"Anthus richardi","2021",66
"Anthus richardi","2022",43
"Anthus richardi","pre2000",22
"Anthus roseatus","2000-2006",36
"Anthus roseatus","2007-2010",34
"Anthus roseatus","2011-2012",31
"Anthus roseatus","2013",30
"Anthus roseatus","2014",34
"Anthus roseatus","2015",42
"Anthus roseatus","2016",60
"Anthus roseatus","2017",70
"Anthus roseatus","2018",71
"Anthus roseatus","2019",91
"Anthus roseatus","2020",67
"Anthus roseatus","2021",107
"Anthus roseatus","2022",95
"Anthus roseatus","pre2000",16
"Anthus rubescens","2007-2010",1
"Anthus rubescens","2011-2012",1
"Anthus rubescens","2013",1
"Anthus rubescens","2014",1
"Anthus rubescens","2015",1
"Anthus rubescens","2016",3
"Anthus rubescens","2017",6
"Anthus rubescens","2018",2
"Anthus rubescens","2019",1
"Anthus rubescens","2020",1
"Anthus rubescens","2021",2
"Anthus rubescens","2022",1
"Anthus rufulus","2000-2006",116
"Anthus rufulus","2007-2010",167
"Anthus rufulus","2011-2012",162
"Anthus rufulus","2013",165
"Anthus rufulus","2014",233
"Anthus rufulus","2015",344
"Anthus rufulus","2016",468
"Anthus rufulus","2017",521
"Anthus rufulus","2018",565
"Anthus rufulus","2019",619
"Anthus rufulus","2020",675
"Anthus rufulus","2021",724
"Anthus rufulus","2022",655
"Anthus rufulus","pre2000",100
"Anthus similis","2000-2006",19
"Anthus similis","2007-2010",46
"Anthus similis","2011-2012",30
"Anthus similis","2013",29
"Anthus similis","2014",35
"Anthus similis","2015",52
"Anthus similis","2016",60
"Anthus similis","2017",72
"Anthus similis","2018",78
"Anthus similis","2019",71
"Anthus similis","2020",87
"Anthus similis","2021",97
"Anthus similis","2022",65
"Anthus similis","pre2000",19
"Anthus spinoletta","2000-2006",3
"Anthus spinoletta","2007-2010",2
"Anthus spinoletta","2011-2012",5
"Anthus spinoletta","2013",4
"Anthus spinoletta","2014",4
"Anthus spinoletta","2015",3
"Anthus spinoletta","2016",8
"Anthus spinoletta","2017",18
"Anthus spinoletta","2018",12
"Anthus spinoletta","2019",19
"Anthus spinoletta","2020",17
"Anthus spinoletta","2021",20
"Anthus spinoletta","2022",9
"Anthus spinoletta","pre2000",7
"Anthus sylvanus","2000-2006",4
"Anthus sylvanus","2007-2010",2
"Anthus sylvanus","2011-2012",6
"Anthus sylvanus","2013",2
"Anthus sylvanus","2014",3
"Anthus sylvanus","2015",5
"Anthus sylvanus","2016",6
"Anthus sylvanus","2017",11
"Anthus sylvanus","2018",15
"Anthus sylvanus","2019",9
"Anthus sylvanus","2020",10
"Anthus sylvanus","2021",15
"Anthus sylvanus","2022",15
"Anthus sylvanus","pre2000",10
"Anthus trivialis","2000-2006",57
"Anthus trivialis","2007-2010",59
"Anthus trivialis","2011-2012",63
"Anthus trivialis","2013",54
"Anthus trivialis","2014",95
"Anthus trivialis","2015",109
"Anthus trivialis","2016",167
"Anthus trivialis","2017",206
"Anthus trivialis","2018",227
"Anthus trivialis","2019",247
"Anthus trivialis","2020",253
"Anthus trivialis","2021",281
"Anthus trivialis","2022",187
"Anthus trivialis","pre2000",46
"Antigone antigone","2000-2006",36
"Antigone antigone","2007-2010",47
"Antigone antigone","2011-2012",48
"Antigone antigone","2013",28
"Antigone antigone","2014",40
"Antigone antigone","2015",54
"Antigone antigone","2016",59
"Antigone antigone","2017",64
"Antigone antigone","2018",75
"Antigone antigone","2019",82
"Antigone antigone","2020",80
"Antigone antigone","2021",94
"Antigone antigone","2022",81
"Antigone antigone","pre2000",33
"Aplonis panayensis","2000-2006",4
"Aplonis panayensis","2007-2010",5
"Aplonis panayensis","2011-2012",5
"Aplonis panayensis","2013",3
"Aplonis panayensis","2014",7
"Aplonis panayensis","2015",5
"Aplonis panayensis","2016",10
"Aplonis panayensis","2017",17
"Aplonis panayensis","2018",12
"Aplonis panayensis","2019",12
"Aplonis panayensis","2020",14
"Aplonis panayensis","2021",12
"Aplonis panayensis","2022",14
"Aplonis panayensis","pre2000",3
"Apus acuticauda","2000-2006",1
"Apus acuticauda","2007-2010",2
"Apus acuticauda","2011-2012",2
"Apus acuticauda","2016",1
"Apus acuticauda","2017",1
"Apus acuticauda","2018",1
"Apus acuticauda","2020",1
"Apus acuticauda","2021",5
"Apus acuticauda","2022",3
"Apus acuticauda","pre2000",2
"Apus affinis","2000-2006",131
"Apus affinis","2007-2010",148
"Apus affinis","2011-2012",121
"Apus affinis","2013",102
"Apus affinis","2014",212
"Apus affinis","2015",286
"Apus affinis","2016",368
"Apus affinis","2017",457
"Apus affinis","2018",481
"Apus affinis","2019",588
"Apus affinis","2020",594
"Apus affinis","2021",704
"Apus affinis","2022",629
"Apus affinis","pre2000",136
"Apus apus","2000-2006",8
"Apus apus","2007-2010",3
"Apus apus","2011-2012",4
"Apus apus","2013",7
"Apus apus","2014",5
"Apus apus","2015",1
"Apus apus","2016",8
"Apus apus","2017",10
"Apus apus","2018",9
"Apus apus","2019",13
"Apus apus","2020",5
"Apus apus","2021",22
"Apus apus","2022",23
"Apus apus","pre2000",6
"Apus leuconyx","2000-2006",8
"Apus leuconyx","2007-2010",14
"Apus leuconyx","2011-2012",4
"Apus leuconyx","2013",5
"Apus leuconyx","2014",6
"Apus leuconyx","2015",6
"Apus leuconyx","2016",14
"Apus leuconyx","2017",19
"Apus leuconyx","2018",15
"Apus leuconyx","2019",17
"Apus leuconyx","2020",20
"Apus leuconyx","2021",26
"Apus leuconyx","2022",22
"Apus leuconyx","pre2000",7
"Apus nipalensis","2000-2006",5
"Apus nipalensis","2007-2010",9
"Apus nipalensis","2011-2012",13
"Apus nipalensis","2013",6
"Apus nipalensis","2014",13
"Apus nipalensis","2015",18
"Apus nipalensis","2016",24
"Apus nipalensis","2017",21
"Apus nipalensis","2018",33
"Apus nipalensis","2019",38
"Apus nipalensis","2020",22
"Apus nipalensis","2021",30
"Apus nipalensis","2022",42
"Apus nipalensis","pre2000",10
"Apus pacificus","2017",1
"Apus pacificus","2019",1
"Apus pacificus","pre2000",2
"Aquila chrysaetos","2000-2006",13
"Aquila chrysaetos","2007-2010",12
"Aquila chrysaetos","2011-2012",16
"Aquila chrysaetos","2013",14
"Aquila chrysaetos","2014",13
"Aquila chrysaetos","2015",15
"Aquila chrysaetos","2016",28
"Aquila chrysaetos","2017",30
"Aquila chrysaetos","2018",29
"Aquila chrysaetos","2019",33
"Aquila chrysaetos","2020",22
"Aquila chrysaetos","2021",42
"Aquila chrysaetos","2022",36
"Aquila chrysaetos","pre2000",15
"Aquila fasciata","2000-2006",61
"Aquila fasciata","2007-2010",61
"Aquila fasciata","2011-2012",54
"Aquila fasciata","2013",39
"Aquila fasciata","2014",85
"Aquila fasciata","2015",99
"Aquila fasciata","2016",144
"Aquila fasciata","2017",149
"Aquila fasciata","2018",181
"Aquila fasciata","2019",194
"Aquila fasciata","2020",226
"Aquila fasciata","2021",252
"Aquila fasciata","2022",179
"Aquila fasciata","pre2000",20
"Aquila heliaca","2000-2006",17
"Aquila heliaca","2007-2010",24
"Aquila heliaca","2011-2012",24
"Aquila heliaca","2013",22
"Aquila heliaca","2014",26
"Aquila heliaca","2015",27
"Aquila heliaca","2016",35
"Aquila heliaca","2017",37
"Aquila heliaca","2018",44
"Aquila heliaca","2019",49
"Aquila heliaca","2020",57
"Aquila heliaca","2021",57
"Aquila heliaca","2022",36
"Aquila heliaca","pre2000",15
"Aquila nipalensis","2000-2006",56
"Aquila nipalensis","2007-2010",61
"Aquila nipalensis","2011-2012",56
